x1,x2,x3,x4,x5,y
4.9,24.010000000000005,117.64900000000003,576.4801000000002,2824.752490000001,1.9624526126243325
5.0,25.0,125.0,625.0,3125.0,1.9589242746631386
5.1000000000000005,26.010000000000005,132.65100000000004,676.5201000000003,3450.2525100000016,1.9458146823277325
5.2,27.040000000000003,140.608,731.1616000000001,3802.0403200000005,1.9234546557201533
5.300000000000001,28.090000000000007,148.87700000000007,789.0481000000004,4181.954930000003,1.892267442223901
5.4,29.160000000000004,157.46400000000003,850.3056000000003,4591.650240000002,1.8527644875559872
5.5,30.25,166.375,915.0625,5032.84375,1.8055403255703921
5.6000000000000005,31.360000000000007,175.61600000000004,983.4496000000004,5507.317760000003,1.751266637872321
5.7,32.49,185.193,1055.6001,6016.920570000001,1.6906855425976377
5.800000000000001,33.64000000000001,195.11200000000008,1131.6496000000006,6563.567680000004,1.6246021794137566
5.9,34.81,205.37900000000005,1211.7361000000003,7149.2429900000025,1.5538766648302362
6.0,36.0,216.0,1296.0,7776.0,1.479415498198926
6.1000000000000005,37.21000000000001,226.98100000000005,1384.5841000000005,8445.963010000003,1.4021625042720953
6.2,38.440000000000005,238.32800000000003,1477.6336000000001,9161.32832,1.3230894028174967
6.300000000000001,39.69000000000001,250.04700000000008,1575.2961000000007,9924.365430000005,1.2431860995156496
6.4,40.96000000000001,262.14400000000006,1677.7216000000003,10737.418240000003,1.1634507951495066
6.5,42.25,274.625,1785.0625,11602.90625,1.0848800119121846
6.6000000000000005,43.56000000000001,287.4960000000001,1897.4736000000007,12523.325760000005,1.0084586364866217
6.7,44.89,300.76300000000003,2015.1121000000003,13501.251070000002,0.9351500793834018
6.800000000000001,46.24000000000001,314.4320000000001,2138.137600000001,14539.335680000007,0.8658866488613914
6.9,47.61000000000001,328.50900000000007,2266.7121000000006,15640.313490000004,0.8015602356118
7.0,49.0,343.0,2401.0,16807.0,0.7430134012812111
7.1000000000000005,50.41000000000001,357.91100000000006,2541.168100000001,18042.293510000007,0.6910309598741237
7.2,51.84,373.24800000000005,2687.3856,19349.176320000002,0.6463321361508471
7.300000000000001,53.29000000000001,389.0170000000001,2839.824100000001,20730.71593000001,0.6095633793714353
7.4,54.760000000000005,405.22400000000005,2998.6576000000005,22190.066240000004,0.5812919041883733
7.5,56.25,421.875,3164.0625,23730.46875,0.5620000232252611
7.6000000000000005,57.760000000000005,438.9760000000001,3336.217600000001,25355.25376000001,0.5520803279685137
7.7,59.290000000000006,456.533,3515.3041000000003,27067.841570000004,0.5518317661229997
7.800000000000001,60.84000000000001,474.55200000000013,3701.5056000000013,28871.743680000014,0.5614566546253953
7.9,62.410000000000004,493.03900000000004,3895.008100000001,30770.563990000006,0.5810586581602281
