key,atom,a0.25_rp1.0,a0.25_rp1.5,a0.25_rp2.0,a0.25_rp2.5,a0.25_rp3.0,a0.5_rp1.0,a0.5_rp1.5,a0.5_rp2.0,a0.5_rp2.5,a0.5_rp3.0,a1.0_rp1.0,a1.0_rp1.5,a1.0_rp2.0,a1.0_rp2.5,a1.0_rp3.0
1D-008,0,0.24629479598231324,0.7323781445772752,0.00798404367660844,0.2750920797694017,0.023770533507188912,0.7518302357394222,1.0306478124444451,0.3100261675148337,0.30243290682327445,0.13206393851470766,1.0734466281259962,1.2374562531754965,0.978311696528622,0.606564627843192,0.32121257845781154
1D-008,1,0.06392991339598687,0.979056993578497,0.01888742606088495,0.26810169566242315,0.0048926721288217985,0.5339358026125354,1.0643243277357288,0.41125017629624483,0.298752149949026,0.09439157778680238,0.9431201479524323,1.1943916561655714,1.01289135677536,0.6316783614619355,0.30989177269356527
1D-008,2,0.05494251868638135,1.5210113128468559,0.02646786521165989,0.41090780037591423,0.008821139031972496,0.6771263187100824,1.5640916208412468,0.6532098792912753,0.4422828500310968,0.14722868234207673,1.3175087730664983,1.7260030485374798,1.5047557086428374,0.9538804355176093,0.47094160801078994
1D-008,3,0.0660036796249409,0.975552713656126,0.012191938566537983,0.264181638801867,0.011429786103428926,0.5390456427172264,1.0626354549917219,0.38678279699514717,0.28779616786751333,0.10683756800029687,0.9414950295546747,1.1829223765340757,0.9940615816777405,0.6191254863296749,0.3096380369053271
1D-008,4,0.24486534853465533,0.7348695787923868,0.016274732294269095,0.288331356115203,0.02271445181892274,0.7485095600478777,1.0334417243252148,0.3429500997434085,0.3308408359725519,0.1292754399551484,1.0789102931174357,1.257785913845395,1.0133496516835847,0.6394473628267756,0.338052323588378
1D-008,5,0.09833243831001108,1.4644284335692,0.008234502523182505,0.12318639322522766,0.01303153162348357,0.8067557187088912,1.5864361711902109,0.4590764182382836,0.1509349354026432,0.07115939174359204,1.3772724101494775,1.660827591251044,1.2617864115374526,0.6459502615969397,0.25257299875749356
1D-008,6,0.07530628839399456,1.495536342719586,0.013695136653309048,0.2539055894554384,0.021897840738994135,0.7384233441572702,1.572967225542918,0.537231056624043,0.2901575444987048,0.13096704991231772,1.3404236290094655,1.6809484144467857,1.3700154800284556,0.7971584909320278,0.3712696072362085
1D-008,7,0.08147188227901792,1.4839081193359795,0.013217799044420714,0.2325699036840092,0.008858860044807376,0.753919729373892,1.5748243295571116,0.5245303081550763,0.2540312583265266,0.09976946892067715,1.348953463076926,1.6766462367603392,1.3429678781936512,0.7532353461515344,0.33010667256875326
1D-009,0,0.2796816843411153,0.6632234188262913,0.0009525920671296878,0.06401191740411784,0.007565975907725923,0.821563618427305,1.0287993129639448,0.19617231436204677,0.07965659717947171,0.04419069161554306,1.095864932568821,1.1764591560925672,0.7960959176101553,0.36819117482325125,0.13742134631311564
1D-009,1,0.2796562588251528,0.6632472134428808,0.0009526283257852532,0.06401191747780936,0.007565975889170901,0.8215446593677338,1.028806453842083,0.19617734681532636,0.07965677477701626,0.04419069236293578,1.0958541782558484,1.1764562903091886,0.7960991375855112,0.36819424899073744,0.1374224689486619
1D-009,2,0.2796886488294985,0.6632075651707834,0.0009524155887230479,0.06401191777486172,0.0075659758927299585,0.8215769443647929,1.0287989702496392,0.19616719849785497,0.07965630465993033,0.04419068990329751,1.0958735213197128,1.1764631205388354,0.7960946230176658,0.3681889536953927,0.13742036168437377
1D-009,3,0.2796583726465097,0.6632557055737189,0.0009528121761545186,0.06401191767867216,0.007565975891187068,0.8215371135451552,1.028804050357985,0.19618112089916057,0.07965703400091459,0.04419069391291886,1.0958487428857544,1.1764529624462292,0.7960993330256441,0.3681955406430897,0.13742313532166092
1D-009,4,0.2796632991252643,0.6632360193122235,0.0009525361187389926,0.06401191740403625,0.007565975907725923,0.8215539211351128,1.0288052724387395,0.19617410952017178,0.07965660509258116,0.04419069137269517,1.0958599398855957,1.1764586522691662,0.7960980422954272,0.36819271725515773,0.1374218239235967
1D-009,5,0.2796887246412275,0.6632122246956331,0.0009524998527739261,0.06401191747770908,0.007565975889170904,0.8215728801946424,1.028798131556036,0.19616907704083447,0.07965642766819393,0.04419069075721614,1.0958706941980518,1.1764615180713374,0.7960948224037265,0.3681896432493161,0.13742070145199178
1D-009,6,0.27966385048991166,0.6632505792720509,0.0009528043691858796,0.06401191777525045,0.0075659758927299585,0.821541198105384,1.0288025118721935,0.1961800367775687,0.07965699581178222,0.04419069373166204,1.0958510598133737,1.1764535798749216,0.7960986393698248,0.36819487840572984,0.13742289349044415
1D-009,7,0.27969412667289995,0.6632024388691156,0.0009524077723624593,0.06401191767827968,0.007565975891187043,0.8215810289249579,1.0287974317551827,0.19616611425043737,0.07965626636545603,0.04419068979095175,1.0958758382185048,1.1764637378870253,0.7960939292379995,0.36818829136281983,0.137420119830519
1D-010,0,0.04142865260643729,1.0108641065444963,0.013946583826841386,0.208771169464577,0.016461767695880272,0.4689017211330245,1.0465222478376108,0.3967406024840496,0.24500819374794156,0.10219910306460128,0.8842345278261244,1.135115352238952,0.9601562687075085,0.5890030296868165,0.28805278121250477
1D-010,1,0.035418486371257274,1.51583258022065,0.03142469053576288,0.34732892482772343,0.01217834533778176,0.5937216011510772,1.528601483533441,0.667152847594786,0.3898623326457222,0.13938939659631633,1.2428823787811296,1.6596159474204635,1.4571742707137192,0.9139830768408811,0.442548603229554
1D-010,2,0.18970897343356244,0.78672229943805,0.005842269738850569,0.22002204964189445,0.02427579031443497,0.7119221903014236,1.0463987555990442,0.2947011289166174,0.25738941585598824,0.12678756863327958,1.0450278978285608,1.211697130775484,0.9463463175965576,0.569091897651515,0.29453281437530743
1D-010,3,0.18887271763330046,1.2956013584607062,0.020197348686323724,0.14408665693530243,0.01484873378389883,0.9192953246445439,1.565795184573782,0.4627931275644841,0.19718741422806696,0.08035406155058097,1.4537288273823952,1.714380104384861,1.2979203392184289,0.6822231634916168,0.2805705713111786
1D-010,4,0.05573030667697567,1.5190252433287408,0.015552094781145713,0.16343894298256217,0.012608085654929355,0.6788227427275626,1.5565810160043254,0.5325177117280187,0.19934540384288021,0.09078239303386437,1.2864718902242152,1.6219317790788519,1.2996152084631503,0.7118251433879339,0.29948722816798806
1D-010,5,0.060349629413404916,1.4845160858056388,0.01930625372060649,0.18090494913093536,0.02468536608576869,0.6676161094187134,1.5406176463434567,0.547198795939158,0.23270664655231757,0.119779421725094,1.2753992889996508,1.6199544596855189,1.3205683910553643,0.7514739138074192,0.33764485006930267
1D-010,6,0.17395855649181968,1.3218067027458162,0.037788561063419,0.22444313572613078,0.01686003597062055,0.8241178705044382,1.5377608238156613,0.5720163505513626,0.30009538541309105,0.1038423275813596,1.3962339145816047,1.7194375876680197,1.391986471641185,0.8035608414015089,0.361893617019316
1D-010,7,0.18859022146243326,1.295191092866304,0.020221473220848735,0.14418156912008093,0.014848606810722207,0.9178811714851651,1.5650814059334823,0.4632918329880678,0.19713655022571974,0.08040118087881817,1.452488334154362,1.7134573344129578,1.297655034020671,0.682276407016776,0.2806366162830478
1D-011,0,0.09230083573373368,1.4199496648346774,0.018387498070754012,0.18964166614794925,0.010200444143915754,0.7452555996845939,1.5485396025343219,0.5173639543680189,0.22004618701767548,0.09477079494311907,1.3292771161279202,1.6465513657600441,1.3079828087500915,0.7206694036854098,0.30894012380131686
1D-011,1,0.1804668884855285,0.7950908895177555,0.007474662416071269,0.1730997934370542,0.007327655783256288,0.7083188451243514,1.050818190697373,0.2878923027987772,0.19134367193682766,0.07226536971102815,1.0404499305322936,1.1962555328657982,0.9029574180173646,0.4970694497256021,0.2243221912783694
1D-011,2,0.27488897584945376,0.6504623931930228,0.0007939015613376719,0.0755404737903319,0.011653716369169141,0.8322553687753838,1.032915042719862,0.1944065684668046,0.09255018171053703,0.05277593962142927,1.1048222160763363,1.185820883212704,0.8061711858135718,0.38099560136497634,0.149461500729363
1D-011,3,0.18090689502433185,0.7945451782350269,0.0074678998309582,0.17308751515546594,0.007328162531174898,0.7087532312656969,1.0507113538649329,0.2877386903323485,0.19131931662981017,0.07226748590796511,1.0407035494977888,1.1963324144022802,0.9028746359630943,0.49697849472075056,0.2242839186101751
1D-011,4,0.2748212069940292,0.6505448027709713,0.0007941027062529564,0.07553431058179073,0.011654276053447345,0.8321915851516103,1.0329322120306652,0.19442368986251976,0.09254607142109025,0.052775061439987475,1.1047842578201612,1.1858065854663664,0.806176767834936,0.38100143262691544,0.14946235131436703
1D-011,5,0.18088158421480383,0.7946027619271543,0.007474408037894348,0.17310356549661987,0.007349030818728073,0.7086801887951935,1.0507028338299076,0.28779224001796816,0.1913560099677575,0.07229061326480103,1.0406579244830758,1.1963230118172479,0.9029142594945108,0.4970353667084997,0.22432717007855876
1D-011,6,0.09234335445826039,1.4198726187065391,0.01838304384722907,0.18959657991878548,0.010203131531914062,0.7453422137249166,1.5485430429102478,0.5173026973866849,0.22000446964748666,0.09476979066096411,1.3293295304984225,1.646560751810925,1.3079399277741184,0.7206166849232275,0.3089103095267625
1D-011,7,0.18055186525595177,0.7949890172752975,0.007474499895959512,0.17318504499545084,0.007343594650553264,0.7083961976177053,1.0507971126570244,0.2879020946167114,0.19142134599870014,0.07229620119135433,1.040503738931641,1.1963005700463771,0.9030097236805628,0.4971385141669349,0.22438175807218239
1D-012,0,0.12226557268809922,1.0468499554022224,0.1305097647979816,0.3013250448890031,0.008000270117522025,0.6962406095574624,1.3840872091154162,0.6524293446069547,0.36711687572650886,0.1190431787301809,1.2504770444871893,1.6074162620550734,1.3840251699808592,0.8605265830758329,0.4110118462452961
